component,role,metric,cell,market,host,on_config,off_config,on_value,off_value,delta_on_minus_off,favours
rare_mass_sampling,diagnostic,negative_price_mae,NINGXIA_DA::iTransformer,NINGXIA_DA,iTransformer,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,QINGHAI_DA::LSTM,QINGHAI_DA,LSTM,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,QINGHAI_DA::PatchTST,QINGHAI_DA,PatchTST,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,QINGHAI_DA::TimeMixer,QINGHAI_DA,TimeMixer,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,QINGHAI_DA::iTransformer,QINGHAI_DA,iTransformer,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,SHAANXI_DA::LSTM,SHAANXI_DA,LSTM,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,SHAANXI_DA::PatchTST,SHAANXI_DA,PatchTST,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,SHAANXI_DA::TimeMixer,SHAANXI_DA,TimeMixer,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,SHAANXI_DA::iTransformer,SHAANXI_DA,iTransformer,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,SHANDONG_DA::LSTM,SHANDONG_DA,LSTM,FULL,NO_RARE_MASS,215.5768172034107,215.67953648035757,-0.10271927694685701,ON
rare_mass_sampling,diagnostic,negative_price_mae,SHANDONG_DA::PatchTST,SHANDONG_DA,PatchTST,FULL,NO_RARE_MASS,182.89855334491764,182.89833885730215,0.00021448761549436313,OFF
rare_mass_sampling,diagnostic,negative_price_mae,SHANDONG_DA::TimeMixer,SHANDONG_DA,TimeMixer,FULL,NO_RARE_MASS,189.57179309850233,189.5714447590479,0.0003483394544332441,OFF
rare_mass_sampling,diagnostic,negative_price_mae,SHANDONG_DA::iTransformer,SHANDONG_DA,iTransformer,FULL,NO_RARE_MASS,203.94686439632648,203.94712378743822,-0.00025939111174011487,ON
rare_mass_sampling,diagnostic,normal_relative_harm_pct,GANSU_DA::LSTM,GANSU_DA,LSTM,FULL,NO_RARE_MASS,6.554403718201839,1.5240528421040016,5.030350876097837,OFF
rare_mass_sampling,diagnostic,normal_relative_harm_pct,GANSU_DA::PatchTST,GANSU_DA,PatchTST,FULL,NO_RARE_MASS,-1.9785838708843637,0.9022997569539837,-2.8808836278383474,ON
rare_mass_sampling,diagnostic,normal_relative_harm_pct,GANSU_DA::TimeMixer,GANSU_DA,TimeMixer,FULL,NO_RARE_MASS,-2.35301225524607,-1.5221358313281454,-0.8308764239179247,ON
rare_mass_sampling,diagnostic,normal_relative_harm_pct,GANSU_DA::iTransformer,GANSU_DA,iTransformer,FULL,NO_RARE_MASS,-11.048756110395166,-11.794689996755682,0.7459338863605165,OFF
rare_mass_sampling,diagnostic,normal_relative_harm_pct,NINGXIA_DA::LSTM,NINGXIA_DA,LSTM,FULL,NO_RARE_MASS,0.0,0.0,0.0,TIE
rare_mass_sampling,diagnostic,normal_relative_harm_pct,NINGXIA_DA::PatchTST,NINGXIA_DA,PatchTST,FULL,NO_RARE_MASS,2.7693282062796443e-05,0.017739267241931193,-0.017711573959868398,ON
rare_mass_sampling,diagnostic,normal_relative_harm_pct,NINGXIA_DA::TimeMixer,NINGXIA_DA,TimeMixer,FULL,NO_RARE_MASS,0.02555155279680077,-0.020403155627035447,0.04595470842383621,OFF
rare_mass_sampling,diagnostic,normal_relative_harm_pct,NINGXIA_DA::iTransformer,NINGXIA_DA,iTransformer,FULL,NO_RARE_MASS,0.0,0.0,0.0,TIE
rare_mass_sampling,diagnostic,normal_relative_harm_pct,QINGHAI_DA::LSTM,QINGHAI_DA,LSTM,FULL,NO_RARE_MASS,15.749543370219222,22.427043406678838,-6.677500036459616,ON
rare_mass_sampling,diagnostic,normal_relative_harm_pct,QINGHAI_DA::PatchTST,QINGHAI_DA,PatchTST,FULL,NO_RARE_MASS,3.222892403702795,4.681496807962058,-1.4586044042592632,ON
rare_mass_sampling,diagnostic,normal_relative_harm_pct,QINGHAI_DA::TimeMixer,QINGHAI_DA,TimeMixer,FULL,NO_RARE_MASS,2.830862497007654,3.0292576347771223,-0.19839513776946838,ON
rare_mass_sampling,diagnostic,normal_relative_harm_pct,QINGHAI_DA::iTransformer,QINGHAI_DA,iTransformer,FULL,NO_RARE_MASS,-2.0748922259769222,-1.5645574591832063,-0.5103347667937159,ON
rare_mass_sampling,diagnostic,normal_relative_harm_pct,SHAANXI_DA::LSTM,SHAANXI_DA,LSTM,FULL,NO_RARE_MASS,-18.272273801373867,-20.622077749331087,2.34980394795722,OFF
rare_mass_sampling,diagnostic,normal_relative_harm_pct,SHAANXI_DA::PatchTST,SHAANXI_DA,PatchTST,FULL,NO_RARE_MASS,-4.654686170924171,-1.8015955995796777,-2.853090571344493,ON
rare_mass_sampling,diagnostic,normal_relative_harm_pct,SHAANXI_DA::TimeMixer,SHAANXI_DA,TimeMixer,FULL,NO_RARE_MASS,-3.9796986897789646,-4.689603433055927,0.7099047432769625,OFF
rare_mass_sampling,diagnostic,normal_relative_harm_pct,SHAANXI_DA::iTransformer,SHAANXI_DA,iTransformer,FULL,NO_RARE_MASS,-4.54671691724007,-4.073971066324893,-0.4727458509151763,ON
rare_mass_sampling,diagnostic,normal_relative_harm_pct,SHANDONG_DA::LSTM,SHANDONG_DA,LSTM,FULL,NO_RARE_MASS,0.0014641204248181476,-7.013078837554327e-05,0.001534251213193691,OFF
rare_mass_sampling,diagnostic,normal_relative_harm_pct,SHANDONG_DA::PatchTST,SHANDONG_DA,PatchTST,FULL,NO_RARE_MASS,1.1664406437504475e-05,-1.9624995970706787e-05,3.1289402408211264e-05,OFF
rare_mass_sampling,diagnostic,normal_relative_harm_pct,SHANDONG_DA::TimeMixer,SHANDONG_DA,TimeMixer,FULL,NO_RARE_MASS,-3.9709476850993386e-05,8.564672326449477e-06,-4.8274149177442865e-05,ON
rare_mass_sampling,diagnostic,normal_relative_harm_pct,SHANDONG_DA::iTransformer,SHANDONG_DA,iTransformer,FULL,NO_RARE_MASS,-3.7548486508693534e-05,3.9512473727505916e-08,-3.758799898242104e-05,ON
rare_mass_sampling,diagnostic,overall_mae,GANSU_DA::LSTM,GANSU_DA,LSTM,FULL,NO_RARE_MASS,128.68049077566195,122.525101745691,6.155389029970948,OFF
rare_mass_sampling,diagnostic,overall_mae,GANSU_DA::PatchTST,GANSU_DA,PatchTST,FULL,NO_RARE_MASS,70.62005220867601,72.75735367663401,-2.1373014679579967,ON
rare_mass_sampling,diagnostic,overall_mae,GANSU_DA::TimeMixer,GANSU_DA,TimeMixer,FULL,NO_RARE_MASS,73.98416684498994,74.53245446688396,-0.5482876218940191,ON
rare_mass_sampling,diagnostic,overall_mae,GANSU_DA::iTransformer,GANSU_DA,iTransformer,FULL,NO_RARE_MASS,68.46436418553454,67.82606639929084,0.6382977862436974,OFF
rare_mass_sampling,diagnostic,overall_mae,NINGXIA_DA::LSTM,NINGXIA_DA,LSTM,FULL,NO_RARE_MASS,75.73468301409767,75.73468301409767,0.0,TIE
rare_mass_sampling,diagnostic,overall_mae,NINGXIA_DA::PatchTST,NINGXIA_DA,PatchTST,FULL,NO_RARE_MASS,82.47408810115996,82.52557985498672,-0.05149175382675253,ON
rare_mass_sampling,diagnostic,overall_mae,NINGXIA_DA::TimeMixer,NINGXIA_DA,TimeMixer,FULL,NO_RARE_MASS,92.56650777090164,92.57655032963164,-0.01004255873000659,ON
rare_mass_sampling,diagnostic,overall_mae,NINGXIA_DA::iTransformer,NINGXIA_DA,iTransformer,FULL,NO_RARE_MASS,86.55437153861637,86.55437153861637,0.0,TIE
rare_mass_sampling,diagnostic,overall_mae,QINGHAI_DA::LSTM,QINGHAI_DA,LSTM,FULL,NO_RARE_MASS,142.19880583164613,141.06027005495253,1.138535776693601,OFF
rare_mass_sampling,diagnostic,overall_mae,QINGHAI_DA::PatchTST,QINGHAI_DA,PatchTST,FULL,NO_RARE_MASS,121.0721591729013,121.17087453196018,-0.09871535905888607,ON
rare_mass_sampling,diagnostic,overall_mae,QINGHAI_DA::TimeMixer,QINGHAI_DA,TimeMixer,FULL,NO_RARE_MASS,129.04207852124253,132.52270420033574,-3.480625679093208,ON
rare_mass_sampling,diagnostic,overall_mae,QINGHAI_DA::iTransformer,QINGHAI_DA,iTransformer,FULL,NO_RARE_MASS,141.59022561622464,139.98983631044766,1.6003893057769858,OFF
rare_mass_sampling,diagnostic,overall_mae,SHAANXI_DA::LSTM,SHAANXI_DA,LSTM,FULL,NO_RARE_MASS,92.42649431667324,89.88717455117175,2.5393197655014887,OFF
rare_mass_sampling,diagnostic,overall_mae,SHAANXI_DA::PatchTST,SHAANXI_DA,PatchTST,FULL,NO_RARE_MASS,97.20346775912078,99.85684073475937,-2.6533729756385895,ON
rare_mass_sampling,diagnostic,overall_mae,SHAANXI_DA::TimeMixer,SHAANXI_DA,TimeMixer,FULL,NO_RARE_MASS,95.99703374054111,95.31259549259993,0.6844382479411877,OFF
rare_mass_sampling,diagnostic,overall_mae,SHAANXI_DA::iTransformer,SHAANXI_DA,iTransformer,FULL,NO_RARE_MASS,104.99670378824264,105.47108436475794,-0.4743805765153013,ON
rare_mass_sampling,diagnostic,overall_mae,SHANDONG_DA::LSTM,SHANDONG_DA,LSTM,FULL,NO_RARE_MASS,112.07407473024251,112.0399642182861,0.03411051195641335,OFF
rare_mass_sampling,diagnostic,overall_mae,SHANDONG_DA::PatchTST,SHANDONG_DA,PatchTST,FULL,NO_RARE_MASS,104.54520284744483,104.54518042933456,2.2418110262378832e-05,OFF
rare_mass_sampling,diagnostic,overall_mae,SHANDONG_DA::TimeMixer,SHANDONG_DA,TimeMixer,FULL,NO_RARE_MASS,103.75901783154427,103.75904288695557,-2.5055411299490515e-05,ON
rare_mass_sampling,diagnostic,overall_mae,SHANDONG_DA::iTransformer,SHANDONG_DA,iTransformer,FULL,NO_RARE_MASS,111.07893737989865,111.07899448383147,-5.7103932817881287e-05,ON
