dataset,backbone,method,mae,tail_rmse,neg_miss,mae_neg,mae_normal,gain_vs_base,gain_vs_ref,n_touched,touch_rate,worst_harm,harm_rate,dm_p_vs_base,dm_p_vs_ref,dm_p_bech_beats
LAGO_BE,GBDT,M3 delta-global-L1+shrink,7.1277876917489,69.35739949903247,1.0,27.873682298533303,5.990293858971596,16.160195043480854,16.160195043480854,10446,1.0,28.804426949832312,0.3907715872104155,3.2363001167823313e-13,3.2363001167823313e-13,0.9999999999996764
LAGO_BE,GBDT,M4 quantile-postproc,8.064436725669887,67.31681662298362,1.0,33.79958275070311,6.921963195291128,5.142965615119518,5.142965615119518,10446,1.0,37.740255713820645,0.5084242772353054,0.04562607838505117,0.04562607838505117,0.9543739216149488
LAGO_BE,GBDT,M5 EVT-tail-rescale,8.164243782337387,67.71708983090957,1.0,33.57261012208192,7.151176917066869,3.968996281833408,3.968996281833408,87,0.00832854681217691,42.259694459735925,0.1839080459770115,0.025451546493790778,0.025451546493790778,0.9745484535062092
LAGO_BE,GBDT,M6 selective-no-cert,8.50167494478965,74.25484357679252,1.0,33.57261012208192,7.532949927187038,0.0,0.0,0,0.0,,,,,
LAGO_BE,GBDT,M7 BECH v1,8.50167494478965,74.25484357679252,1.0,33.57261012208192,7.532949927187038,0.0,0.0,0,0.0,,,,,
LAGO_BE,GBDT,M8 delta-global-L1 -> BECH,7.078143896838019,69.44878780603538,1.0,26.44895034264615,5.902386177093516,16.744124624807718,0.0,0,0.0,,,8.70055583135354e-10,,0.9999999991299444
LAGO_BE,GBDT,M9 retrain-on-S1+S2 -> BECH,7.4628679095981285,69.80328731519839,1.0,12.727840175033716,6.49101617288535,12.218851484414454,0.0,0,0.0,,,6.217248937900877e-14,,0.9999999999999378
LAGO_FR,Linear,base,5.79236040285587,60.6542418548329,1.0,7.02713953838275,5.2086458635356845,0.0,0.0,0,0.0,,,,,
LAGO_FR,Linear,M0 retrain-on-S1+S2,5.490949784905147,60.188847646184506,1.0,9.92707211529243,4.904658757713951,5.203588813329286,5.203588813329286,10446,1.0,19.55535704061856,0.3698066245452805,0.0,0.0,1.0
LAGO_FR,Linear,M1 delta-global-L2,5.07317062341004,60.53860605895485,1.0,7.62466515813168,4.465024028160613,12.416178024613936,12.416178024613936,10446,1.0,15.088242305759763,0.42140532261152597,3.774758283725532e-14,3.774758283725532e-14,0.9999999999999623
LAGO_FR,Linear,M2 delta-global-L1,5.099284654025417,61.23872438629325,1.0,8.022361637023842,4.473615246304903,11.965342289280523,11.965342289280523,10446,1.0,14.614631953519407,0.41929925330269957,1.2612133559741778e-12,1.2612133559741778e-12,0.9999999999987388
LAGO_FR,Linear,M3 delta-global-L1+shrink,5.067588817543254,61.11774624677349,1.0,7.922839427159734,4.44499057255988,12.512542986021275,12.512542986021275,10446,1.0,13.15316875816746,0.40627991575722766,2.220446049250313e-16,2.220446049250313e-16,0.9999999999999998
LAGO_FR,Linear,M4 quantile-postproc,5.485968769947673,69.77136686276941,1.0,15.010770449376022,4.716575479617824,5.289581648910055,5.289581648910055,10446,1.0,240.09903755453047,0.4330844342331993,0.011723999437680988,0.011723999437680988,0.988276000562319
LAGO_FR,Linear,M5 EVT-tail-rescale,5.79236040285587,60.6542418548329,1.0,7.02713953838275,5.2086458635356845,0.0,0.0,0,0.0,,,,,
LAGO_FR,Linear,M6 selective-no-cert,5.794608440049592,60.70770054913899,1.0,7.02713953838275,5.209752427373337,-0.03881038190602421,-0.03881038190602421,2,0.00019146084625694046,12.051085518834327,1.0,0.9176607552217548,0.9176607552217548,0.08233924477824517
LAGO_FR,Linear,M7 BECH v1,5.79236040285587,60.6542418548329,1.0,7.02713953838275,5.2086458635356845,0.0,0.0,0,0.0,,,,,
LAGO_FR,Linear,M8 delta-global-L1 -> BECH,5.099284654025417,61.23872438629325,1.0,8.022361637023842,4.473615246304903,11.965342289280523,0.0,0,0.0,,,1.2612133559741778e-12,,0.9999999999987388
LAGO_FR,Linear,M9 retrain-on-S1+S2 -> BECH,5.490949784905147,60.188847646184506,1.0,9.92707211529243,4.904658757713951,5.203588813329286,0.0,0,0.0,,,0.0,,1.0
LAGO_FR,GBDT,base,6.4590808666671515,76.50219471002562,0.0,18.989807741364007,5.723255745303004,0.0,0.0,0,0.0,,,,,
LAGO_FR,GBDT,M0 retrain-on-S1+S2,5.926583169589202,70.21953182274652,0.0,16.874387247962353,5.225229352583565,8.244171393270001,8.244171393270001,10446,1.0,112.420843174297,0.45730423128470227,2.8508182487785305e-05,2.8508182487785305e-05,0.9999714918175122
LAGO_FR,GBDT,M1 delta-global-L2,6.31468942806667,72.16659321176095,0.0,5.296789836153446,5.579075811280709,2.235479653856494,2.235479653856494,10446,1.0,52.69110237651546,0.5091901206203331,0.15932295597274582,0.15932295597274582,0.8406770440272542
LAGO_FR,GBDT,M2 delta-global-L1,6.132723217773274,74.63841524508081,0.5,11.303657194745767,5.34605881847884,5.052694890043646,5.052694890043646,10446,1.0,32.10404677599821,0.46764311698257705,0.0023039558452455644,0.0023039558452455644,0.9976960441547544
LAGO_FR,GBDT,M3 delta-global-L1+shrink,6.111297081692154,74.98091397866588,0.0,14.378117413393063,5.345981150841031,5.384416020703144,5.384416020703144,10446,1.0,19.26242806559894,0.4353819643882826,2.6277226494730854e-07,2.6277226494730854e-07,0.999999737227735
LAGO_FR,GBDT,M4 quantile-postproc,6.3029324731557494,73.20596428909164,1.0,13.483742725689046,5.479042996189809,2.417501758140609,2.417501758140609,10446,1.0,82.09296759130393,0.4851617844150871,0.15183478664536854,0.15183478664536854,0.8481652133546315
LAGO_FR,GBDT,M5 EVT-tail-rescale,6.154566641598014,71.32969279916459,1.0,12.20801635709908,5.434229344500388,4.714513277587517,4.714513277587517,112,0.010721807390388666,15.787750184085358,0.017857142857142856,0.00022467724380825782,0.00022467724380825782,0.9997753227561917
LAGO_FR,GBDT,M6 selective-no-cert,6.4628151615365335,76.5090247755469,0.0,18.989807741364007,5.727482892330418,-0.05781464803534502,-0.05781464803534502,7,0.0006701129618992916,12.253790331307137,0.7142857142857143,0.9596455455314126,0.9596455455314126,0.04035445446858743
LAGO_FR,GBDT,M7 BECH v1,6.4590808666671515,76.50219471002562,0.0,18.989807741364007,5.723255745303004,0.0,0.0,0,0.0,,,,,
LAGO_FR,GBDT,M8 delta-global-L1 -> BECH,6.132723217773274,74.63841524508081,0.5,11.303657194745767,5.34605881847884,5.052694890043646,0.0,0,0.0,,,0.0023039558452455644,,0.9976960441547544
LAGO_FR,GBDT,M9 retrain-on-S1+S2 -> BECH,5.926583169589202,70.21953182274652,0.0,16.874387247962353,5.225229352583565,8.244171393270001,0.0,0,0.0,,,2.8508182487785305e-05,,0.9999714918175122
LAGO_PJM,Linear,base,5.719771197402827,23.271785576111768,0.8,10.419424567413477,5.649665262404015,0.0,0.0,0,0.0,,,,,
LAGO_PJM,Linear,M0 retrain-on-S1+S2,5.2275989204712126,22.66957133543773,0.8,10.65306777051234,5.150982963384056,8.604754629959587,8.604754629959587,10446,1.0,5.7040498034104985,0.2993490331227264,0.0,0.0,1.0
LAGO_PJM,Linear,M1 delta-global-L2,3.924166251299625,22.04977122836684,0.9166666666666666,13.294786951877073,3.819719224890595,31.39295059422187,31.39295059422187,10446,1.0,16.106054025227532,0.3131342140532261,0.0,0.0,1.0
LAGO_PJM,Linear,M2 delta-global-L1,3.850760216429501,22.055371891261178,0.95,13.696666149253897,3.7433225691231353,32.67632421768875,32.67632421768875,10446,1.0,13.342248778041487,0.3068160061267471,0.0,0.0,1.0
LAGO_PJM,Linear,M3 delta-global-L1+shrink,3.850760216429501,22.055371891261178,0.95,13.696666149253897,3.7433225691231353,32.67632421768875,32.67632421768875,10446,1.0,13.342248778041487,0.3068160061267471,0.0,0.0,1.0
LAGO_PJM,Linear,M4 quantile-postproc,3.729168114750731,23.032875418087947,1.0,16.103415322355264,3.5884474269861006,34.80214529483221,34.80214529483221,10446,1.0,34.099157665092946,0.3079647712042887,0.0,0.0,1.0
LAGO_PJM,Linear,M5 EVT-tail-rescale,5.719771197402827,23.271785576111768,0.8,10.419424567413477,5.649665262404015,0.0,0.0,0,0.0,,,,,
LAGO_PJM,Linear,M6 selective-no-cert,5.744309626064651,23.404737383480718,0.8,10.419424567413477,5.674172597739065,-0.4290106686953865,-0.4290106686953865,103,0.009860233582232434,21.09205080630086,0.6504854368932039,0.9852942326892508,0.9852942326892508,0.01470576731074924
LAGO_PJM,Linear,M7 BECH v1,5.719771197402827,23.271785576111768,0.8,10.419424567413477,5.649665262404015,0.0,0.0,0,0.0,,,,,
LAGO_PJM,Linear,M8 delta-global-L1 -> BECH,3.850760216429501,22.055371891261178,0.95,13.696666149253897,3.7433225691231353,32.67632421768875,0.0,0,0.0,,,0.0,,1.0
LAGO_PJM,Linear,M9 retrain-on-S1+S2 -> BECH,5.2275989204712126,22.66957133543773,0.8,10.65306777051234,5.150982963384056,8.604754629959587,0.0,0,0.0,,,0.0,,1.0
LAGO_PJM,GBDT,base,4.378071972513213,42.79313536582134,1.0,15.92384300673548,4.251877101367024,0.0,0.0,0,0.0,,,,,
LAGO_PJM,GBDT,M0 retrain-on-S1+S2,4.0797981701310455,37.658714665808,1.0,17.446439507641852,3.9526811086391844,6.812903128473355,6.812903128473355,10446,1.0,32.352698243648874,0.4476354585487268,5.31203379061651e-07,5.31203379061651e-07,0.9999994687966209
LAGO_PJM,GBDT,M1 delta-global-L2,3.926187966027245,29.872410217744445,1.0,16.004639849401247,3.8288771221263107,10.321529872579193,10.321529872579193,10446,1.0,42.228428462080906,0.46955772544514646,0.002064175640466459,0.002064175640466459,0.9979358243595335
LAGO_PJM,GBDT,M2 delta-global-L1,3.9717779405760556,34.084515690495266,1.0,16.60867586460942,3.8590668316322643,9.28020449384998,9.28020449384998,10446,1.0,24.120084836113094,0.44830557151062606,0.00013075668324036283,0.00013075668324036283,0.9998692433167596
LAGO_PJM,GBDT,M3 delta-global-L1+shrink,4.001313898224109,35.52562595648352,1.0,16.47170929303463,3.8855520780677417,8.60557059487599,8.60557059487599,10446,1.0,19.296067868890475,0.4344246601569979,1.6336683433482158e-05,1.6336683433482158e-05,0.9999836633165665
LAGO_PJM,GBDT,M4 quantile-postproc,3.7791742325528803,25.200172470864768,1.0,16.99955186983383,3.620252679291431,13.67948594085214,13.67948594085214,10446,1.0,60.46114825174256,0.44131725062224775,0.004200685659676129,0.004200685659676129,0.9957993143403239
LAGO_PJM,GBDT,M5 EVT-tail-rescale,4.378071972513213,42.79313536582134,1.0,15.92384300673548,4.251877101367024,0.0,0.0,0,0.0,,,,,
LAGO_PJM,GBDT,M6 selective-no-cert,4.405558753266433,42.943242161066856,1.0,15.92384300673548,4.279745244117659,-0.6278284351145855,-0.6278284351145855,87,0.00832854681217691,27.879520991663263,0.6206896551724138,0.9703487180662641,0.9703487180662641,0.029651281933735896
LAGO_PJM,GBDT,M7 BECH v1,4.378071972513213,42.79313536582134,1.0,15.92384300673548,4.251877101367024,0.0,0.0,0,0.0,,,,,
LAGO_PJM,GBDT,M8 delta-global-L1 -> BECH,3.9717779405760556,34.084515690495266,1.0,16.60867586460942,3.8590668316322643,9.28020449384998,0.0,0,0.0,,,0.00013075668324036283,,0.9998692433167596
LAGO_PJM,GBDT,M9 retrain-on-S1+S2 -> BECH,4.0797981701310455,37.658714665808,1.0,17.446439507641852,3.9526811086391844,6.812903128473355,0.0,0,0.0,,,5.31203379061651e-07,,0.9999994687966209
LAGO_NP,Linear,base,2.5960836303218886,17.923323555686753,,,2.3591208988690195,0.0,0.0,0,0.0,,,,,
LAGO_NP,Linear,M0 retrain-on-S1+S2,2.629775736184753,17.946699351731965,,,2.3911976636027363,-1.2978051041709717,-1.2978051041709717,10446,1.0,4.703628762621889,0.5512157763737315,0.9921984068892267,0.9921984068892267,0.0078015931107733305
LAGO_NP,Linear,M1 delta-global-L2,3.4095317121536852,21.4430438718142,,,2.6226376309238137,-31.333662457204323,-31.333662457204323,10446,1.0,43.39498502076633,0.5344629523262493,0.999999999837058,0.999999999837058,1.6294199323141356e-10
LAGO_NP,Linear,M2 delta-global-L1,3.0091090564052196,17.984370122306125,,,2.5849895211612917,-15.909557814673327,-15.909557814673327,10446,1.0,12.61487092452849,0.6056863871338312,0.9999999998925215,0.9999999998925215,1.0747847056791215e-10
LAGO_NP,Linear,M3 delta-global-L1+shrink,2.8906221689847804,17.856916339119763,,,2.5004247279115592,-11.345495007276478,-11.345495007276478,10446,1.0,10.722640285849216,0.5887421022400919,0.9999999346087765,0.9999999346087765,6.539122354709548e-08
LAGO_NP,Linear,M4 quantile-postproc,4.894454445146322,21.08754522081667,,,3.7153164524027784,-88.53223324471479,-88.53223324471479,10446,1.0,22.24980901831482,0.7179781734635267,1.0,1.0,0.0
LAGO_NP,Linear,M5 EVT-tail-rescale,2.5960836303218886,17.923323555686753,,,2.3591208988690195,0.0,0.0,0,0.0,,,,,
LAGO_NP,Linear,M6 selective-no-cert,2.6374853696364156,18.002427304809835,,,2.4389060421094797,-1.5947767949753433,-1.5947767949753433,236,0.022592379858318974,24.46235982945747,0.5720338983050848,0.9623142460242162,0.9623142460242162,0.037685753975783776
LAGO_NP,Linear,M7 BECH v1,2.5960836303218886,17.923323555686753,,,2.3591208988690195,0.0,0.0,0,0.0,,,,,
LAGO_NP,Linear,M8 delta-global-L1 -> BECH,3.0091090564052196,17.984370122306125,,,2.5849895211612917,-15.909557814673327,0.0,0,0.0,,,0.9999999998925215,,1.0747847056791215e-10
LAGO_NP,Linear,M9 retrain-on-S1+S2 -> BECH,2.629775736184753,17.946699351731965,,,2.3911976636027363,-1.2978051041709717,0.0,0,0.0,,,0.9921984068892267,,0.0078015931107733305
LAGO_NP,GBDT,base,3.544835169006712,17.428572428073664,,,2.948229656707876,0.0,0.0,0,0.0,,,,,
LAGO_NP,GBDT,M0 retrain-on-S1+S2,3.563586938259779,17.22645162867526,,,3.006935768083001,-0.5289884679834455,-0.5289884679834455,10446,1.0,16.91175854391203,0.519146084625694,0.6853833615420802,0.6853833615420802,0.31461663845791976
LAGO_NP,GBDT,M1 delta-global-L2,4.10622359705666,20.33412843864226,,,3.479784090864407,-15.83679921025081,-15.83679921025081,10446,1.0,49.1773539410857,0.5582998276852383,0.9999999957754248,0.9999999957754248,4.2245752451819385e-09
LAGO_NP,GBDT,M2 delta-global-L1,3.5876854132191416,17.67263399538415,,,3.0820894979942692,-1.2088078054257283,-1.2088078054257283,10446,1.0,11.8062339774905,0.4584529963622439,0.8207452825044756,0.8207452825044756,0.17925471749552435
LAGO_NP,GBDT,M3 delta-global-L1+shrink,3.544444545291501,17.461183417602356,,,3.008548832433593,0.011019517032166559,0.011019517032166559,10446,1.0,8.26436378424335,0.4426574765460463,0.49523598824182213,0.49523598824182213,0.5047640117581779
LAGO_NP,GBDT,M4 quantile-postproc,4.158947903645214,19.274905930511835,,,3.3343015949299923,-17.32415487207493,-17.32415487207493,10446,1.0,18.773336172528502,0.6016657093624354,1.0,1.0,0.0
LAGO_NP,GBDT,M5 EVT-tail-rescale,3.544835169006712,17.428572428073664,,,2.948229656707876,0.0,0.0,0,0.0,,,,,
LAGO_NP,GBDT,M6 selective-no-cert,3.596674228640235,17.864000086278025,,,3.0237277478695916,-1.462382795306345,-1.462382795306345,262,0.0250813708596592,40.819327794281534,0.6145038167938931,0.9637468181100342,0.9637468181100342,0.036253181889965846
LAGO_NP,GBDT,M7 BECH v1,3.544835169006712,17.428572428073664,,,2.948229656707876,0.0,0.0,0,0.0,,,,,
LAGO_NP,GBDT,M8 delta-global-L1 -> BECH,3.5876854132191416,17.67263399538415,,,3.0820894979942692,-1.2088078054257283,0.0,0,0.0,,,0.8207452825044756,,0.17925471749552435
LAGO_NP,GBDT,M9 retrain-on-S1+S2 -> BECH,3.563586938259779,17.22645162867526,,,3.006935768083001,-0.5289884679834455,0.0,0,0.0,,,0.6853833615420802,,0.31461663845791976
GEFCOM14P,Linear,base,5.755013419463846,40.05265796787878,,,5.069530426939506,0.0,0.0,0,0.0,,,,,
GEFCOM14P,Linear,M0 retrain-on-S1+S2,5.563227701368907,40.45674446711054,,,4.898621954051774,3.3324981909912874,3.3324981909912874,5156,1.0,17.332842267006228,0.4134988363072149,0.002296133422733493,0.002296133422733493,0.9977038665772665
GEFCOM14P,Linear,M1 delta-global-L2,4.981511781944483,38.75389449522245,,,4.396806861406692,13.440483646889998,13.440483646889998,5156,1.0,59.22061893789311,0.4045771916214119,8.953735314731759e-06,8.953735314731759e-06,0.9999910462646853
GEFCOM14P,Linear,M2 delta-global-L1,4.636455462558115,35.411145860329576,,,4.095437318453133,19.436235424277065,19.436235424277065,5156,1.0,20.54510034970029,0.3797517455391777,3.7773395522577857e-10,3.7773395522577857e-10,0.999999999622266
GEFCOM14P,Linear,M3 delta-global-L1+shrink,5.253546926402885,38.12834315606834,,,4.605353849014803,8.713559057307616,8.713559057307616,5156,1.0,5.136275087425076,0.3027540729247479,0.0,0.0,1.0
GEFCOM14P,Linear,M4 quantile-postproc,4.9071089352025785,45.05900423583166,,,4.269242829066522,14.733318977043508,14.733318977043508,5156,1.0,77.70857346188734,0.391388673390225,0.00037341446062510997,0.00037341446062510997,0.9996265855393749
GEFCOM14P,Linear,M5 EVT-tail-rescale,5.755013419463846,40.05265796787878,,,5.069530426939506,0.0,0.0,0,0.0,,,,,
GEFCOM14P,Linear,M6 selective-no-cert,5.755013419463846,40.05265796787878,,,5.069530426939506,0.0,0.0,0,0.0,,,,,
GEFCOM14P,Linear,M7 BECH v1,5.755013419463846,40.05265796787878,,,5.069530426939506,0.0,0.0,0,0.0,,,,,
GEFCOM14P,Linear,M8 delta-global-L1 -> BECH,4.636455462558115,35.411145860329576,,,4.095437318453133,19.436235424277065,0.0,0,0.0,,,3.7773395522577857e-10,,0.999999999622266
GEFCOM14P,Linear,M9 retrain-on-S1+S2 -> BECH,5.563227701368907,40.45674446711054,,,4.898621954051774,3.3324981909912874,0.0,0,0.0,,,0.002296133422733493,,0.9977038665772665
GEFCOM14P,GBDT,base,6.2184649626593504,50.1905683290398,,,5.463817802160631,0.0,0.0,0,0.0,,,,,
GEFCOM14P,GBDT,M0 retrain-on-S1+S2,5.455905015056538,47.58005080978533,,,4.743605355885921,12.262832582990079,12.262832582990079,5156,1.0,63.17166503245758,0.4086501163692785,4.7134588935904276e-05,4.7134588935904276e-05,0.9999528654110641
GEFCOM14P,GBDT,M1 delta-global-L2,5.997218653743983,53.298104782387874,,,5.273694726150677,3.5578926671438693,3.5578926671438693,5156,1.0,71.92758685756124,0.4478277734678045,0.2710080151604739,0.2710080151604739,0.7289919848395261
GEFCOM14P,GBDT,M2 delta-global-L1,5.287659401725579,42.72264208549119,,,4.714072894652351,14.968413692496052,14.968413692496052,5156,1.0,41.46606283929614,0.43638479441427463,7.413511293741237e-05,7.413511293741237e-05,0.9999258648870626
GEFCOM14P,GBDT,M3 delta-global-L1+shrink,6.2184649626593504,50.1905683290398,,,5.463817802160631,0.0,0.0,0,0.0,,,,,
GEFCOM14P,GBDT,M4 quantile-postproc,5.523941309452524,46.83356001874637,,,4.953222039926945,11.168731469539564,11.168731469539564,5156,1.0,68.14921003389861,0.4435608999224205,0.01812005243016479,0.01812005243016479,0.9818799475698352
GEFCOM14P,GBDT,M5 EVT-tail-rescale,6.2184649626593504,50.1905683290398,,,5.463817802160631,0.0,0.0,0,0.0,,,,,
GEFCOM14P,GBDT,M6 selective-no-cert,6.2184649626593504,50.1905683290398,,,5.463817802160631,0.0,0.0,0,0.0,,,,,
GEFCOM14P,GBDT,M7 BECH v1,6.2184649626593504,50.1905683290398,,,5.463817802160631,0.0,0.0,0,0.0,,,,,
GEFCOM14P,GBDT,M8 delta-global-L1 -> BECH,5.287659401725579,42.72264208549119,,,4.714072894652351,14.968413692496052,0.0,0,0.0,,,7.413511293741237e-05,,0.9999258648870626
GEFCOM14P,GBDT,M9 retrain-on-S1+S2 -> BECH,5.455905015056538,47.58005080978533,,,4.743605355885921,12.262832582990079,0.0,0,0.0,,,4.7134588935904276e-05,,0.9999528654110641
