group,check,ok,detail
artifacts,hash::SHANDONG_DA::iTransformer::NO_RARE_MASS::s7,True,"{""on_disk"": ""6672F9922FB4E1C49591683F5B01BA3B2B2D985C80706FD70BFCD28640DFCFA5"", ""indexed"": ""6672F9922FB4E1C49591683F5B01BA3B2B2D985C80706FD70BFCD28640DFCFA5""}"
artifacts,identity::SHANDONG_DA::iTransformer::NO_RARE_MASS::s17,True,"{""config"": ""NO_RARE_MASS"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::NO_RARE_MASS::s17,True,"{""on_disk"": ""CE84160750C722D1C5DA4417429527DB447074FFA61187A4228D5FAA729BDD62"", ""indexed"": ""CE84160750C722D1C5DA4417429527DB447074FFA61187A4228D5FAA729BDD62""}"
artifacts,identity::SHANDONG_DA::iTransformer::NO_RARE_MASS::s37,True,"{""config"": ""NO_RARE_MASS"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::NO_RARE_MASS::s37,True,"{""on_disk"": ""6708BE36C51C9C483E4E4DDF0E598183F3B001FC5080AC18599AB7685545F688"", ""indexed"": ""6708BE36C51C9C483E4E4DDF0E598183F3B001FC5080AC18599AB7685545F688""}"
artifacts,identity::SHANDONG_DA::iTransformer::NO_SHAPE_CONTEXT::s7,True,"{""config"": ""NO_SHAPE_CONTEXT"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::NO_SHAPE_CONTEXT::s7,True,"{""on_disk"": ""3C7EFF043D3CB3335FE9BEC57B3EAA94F5A4DC7FB41BDEB696C08C81EDDA7640"", ""indexed"": ""3C7EFF043D3CB3335FE9BEC57B3EAA94F5A4DC7FB41BDEB696C08C81EDDA7640""}"
artifacts,identity::SHANDONG_DA::iTransformer::NO_SHAPE_CONTEXT::s17,True,"{""config"": ""NO_SHAPE_CONTEXT"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::NO_SHAPE_CONTEXT::s17,True,"{""on_disk"": ""93DD52D1B9227DC5928CA749E3C95EB6ABC620B8E8B76A382E048B522325A9E0"", ""indexed"": ""93DD52D1B9227DC5928CA749E3C95EB6ABC620B8E8B76A382E048B522325A9E0""}"
artifacts,identity::SHANDONG_DA::iTransformer::NO_SHAPE_CONTEXT::s37,True,"{""config"": ""NO_SHAPE_CONTEXT"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::NO_SHAPE_CONTEXT::s37,True,"{""on_disk"": ""8ACBF24F05A64A8D39F28DC03DBC3CA68D45E1E584A15A72F50DAFBC7A9E4063"", ""indexed"": ""8ACBF24F05A64A8D39F28DC03DBC3CA68D45E1E584A15A72F50DAFBC7A9E4063""}"
artifacts,identity::SHANDONG_DA::iTransformer::NO_TCN::s7,True,"{""config"": ""NO_TCN"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::NO_TCN::s7,True,"{""on_disk"": ""B75AD026A877AF7749CE8B8DA1165767B2A376E4E5EEA443D247DBC9936F810C"", ""indexed"": ""B75AD026A877AF7749CE8B8DA1165767B2A376E4E5EEA443D247DBC9936F810C""}"
artifacts,identity::SHANDONG_DA::iTransformer::NO_TCN::s17,True,"{""config"": ""NO_TCN"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::NO_TCN::s17,True,"{""on_disk"": ""699E14C85E77C34C43D4C33DE6D3F6862B59136E34BC4D873D168AABFA2075E9"", ""indexed"": ""699E14C85E77C34C43D4C33DE6D3F6862B59136E34BC4D873D168AABFA2075E9""}"
artifacts,identity::SHANDONG_DA::iTransformer::NO_TCN::s37,True,"{""config"": ""NO_TCN"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::NO_TCN::s37,True,"{""on_disk"": ""A793F3F8AE889B0F778C206635CCC53D20A8381439E12B71DE105150723B69F9"", ""indexed"": ""A793F3F8AE889B0F778C206635CCC53D20A8381439E12B71DE105150723B69F9""}"
artifacts,identity::SHANDONG_DA::iTransformer::TIED_AMPLITUDE::s7,True,"{""config"": ""TIED_AMPLITUDE"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::TIED_AMPLITUDE::s7,True,"{""on_disk"": ""EFBA0353F7FFEDED276AA5E302DAABE281CB699D215E92A7A89630E5176A1118"", ""indexed"": ""EFBA0353F7FFEDED276AA5E302DAABE281CB699D215E92A7A89630E5176A1118""}"
artifacts,identity::SHANDONG_DA::iTransformer::TIED_AMPLITUDE::s17,True,"{""config"": ""TIED_AMPLITUDE"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::TIED_AMPLITUDE::s17,True,"{""on_disk"": ""A2ED92CE4A0C6499CE8EFAF36D6D21D8AF840F2CE0685DAA70E83F36ED5997A7"", ""indexed"": ""A2ED92CE4A0C6499CE8EFAF36D6D21D8AF840F2CE0685DAA70E83F36ED5997A7""}"
artifacts,identity::SHANDONG_DA::iTransformer::TIED_AMPLITUDE::s37,True,"{""config"": ""TIED_AMPLITUDE"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::TIED_AMPLITUDE::s37,True,"{""on_disk"": ""F8A3C5DD06103B7E4455655371233F6102E57FABCBE57B6BD60E31EFBD0015D9"", ""indexed"": ""F8A3C5DD06103B7E4455655371233F6102E57FABCBE57B6BD60E31EFBD0015D9""}"
artifacts,identity::GANSU_DA::LSTM::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::GANSU_DA::LSTM::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""E8CBDA72F8C0FBBA9EA3AD4FDD875D4A52DFB6A82D22087AACA5CB03A7B4483B"", ""indexed"": ""E8CBDA72F8C0FBBA9EA3AD4FDD875D4A52DFB6A82D22087AACA5CB03A7B4483B""}"
artifacts,identity::GANSU_DA::LSTM::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::GANSU_DA::LSTM::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""31552B57984239B89CEBED7284780760982739644A90DE897F9F1C6F432E46D6"", ""indexed"": ""31552B57984239B89CEBED7284780760982739644A90DE897F9F1C6F432E46D6""}"
artifacts,identity::GANSU_DA::LSTM::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::GANSU_DA::LSTM::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""816260FF634A5EEBD39B17379903DEA436A568D741646F9E91CF83E8E1667F7B"", ""indexed"": ""816260FF634A5EEBD39B17379903DEA436A568D741646F9E91CF83E8E1667F7B""}"
artifacts,identity::GANSU_DA::PatchTST::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::GANSU_DA::PatchTST::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""21F946F0E1D0F3CBD8F5082FF04AEDD095180B6364FDB2EC26A60C50EAA2E27B"", ""indexed"": ""21F946F0E1D0F3CBD8F5082FF04AEDD095180B6364FDB2EC26A60C50EAA2E27B""}"
artifacts,identity::GANSU_DA::PatchTST::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::GANSU_DA::PatchTST::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""CEB492A8047CCD2D8FC9435831A87AD1D412799B743755FD583159BC9FBEF30E"", ""indexed"": ""CEB492A8047CCD2D8FC9435831A87AD1D412799B743755FD583159BC9FBEF30E""}"
artifacts,identity::GANSU_DA::PatchTST::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::GANSU_DA::PatchTST::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""1E87BF5F96526017EA9891F83D84E891B683F7F426848FC64C74D9E0CB350A22"", ""indexed"": ""1E87BF5F96526017EA9891F83D84E891B683F7F426848FC64C74D9E0CB350A22""}"
artifacts,identity::GANSU_DA::TimeMixer::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::GANSU_DA::TimeMixer::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""9CEA7EB1B5BFC9DC1BA9B76B3E421F98910001442D30DDB896AEC2B890073DBC"", ""indexed"": ""9CEA7EB1B5BFC9DC1BA9B76B3E421F98910001442D30DDB896AEC2B890073DBC""}"
artifacts,identity::GANSU_DA::TimeMixer::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::GANSU_DA::TimeMixer::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""104B6CAC0E6816BDCF27474A54CA41100598B391D4A35B7B151D0CF0B6391214"", ""indexed"": ""104B6CAC0E6816BDCF27474A54CA41100598B391D4A35B7B151D0CF0B6391214""}"
artifacts,identity::GANSU_DA::TimeMixer::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::GANSU_DA::TimeMixer::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""D05D85AF2D795EE30F8719A84808CE10BECF8AA83C9EEDD87538B96A9839FC4A"", ""indexed"": ""D05D85AF2D795EE30F8719A84808CE10BECF8AA83C9EEDD87538B96A9839FC4A""}"
artifacts,identity::GANSU_DA::iTransformer::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::GANSU_DA::iTransformer::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""D584D8DC43B50EDA5864908CE23195C3B783989254354934277BDF524D0012D8"", ""indexed"": ""D584D8DC43B50EDA5864908CE23195C3B783989254354934277BDF524D0012D8""}"
artifacts,identity::GANSU_DA::iTransformer::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::GANSU_DA::iTransformer::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""A78DBA276947614B9ABC83ED1D55036A12B2B3F93DDCA0B2C46F9FB519283895"", ""indexed"": ""A78DBA276947614B9ABC83ED1D55036A12B2B3F93DDCA0B2C46F9FB519283895""}"
artifacts,identity::GANSU_DA::iTransformer::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::GANSU_DA::iTransformer::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""66AEC76B0FC3E6D30FC4B35004C71C81CF53984AB5EBC56DFCB41A1DE388C06F"", ""indexed"": ""66AEC76B0FC3E6D30FC4B35004C71C81CF53984AB5EBC56DFCB41A1DE388C06F""}"
artifacts,identity::NINGXIA_DA::LSTM::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::NINGXIA_DA::LSTM::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""6FD937B451FAD702D4F0DACED5512FCF4CDFD403B922B7BC9F8E4829CE6D599B"", ""indexed"": ""6FD937B451FAD702D4F0DACED5512FCF4CDFD403B922B7BC9F8E4829CE6D599B""}"
artifacts,identity::NINGXIA_DA::LSTM::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::NINGXIA_DA::LSTM::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""F66EE9CBFE0B1B0068F3FD1DEE0B36A8A815163DEDDF5324E9AA170BCFA1A40E"", ""indexed"": ""F66EE9CBFE0B1B0068F3FD1DEE0B36A8A815163DEDDF5324E9AA170BCFA1A40E""}"
artifacts,identity::NINGXIA_DA::LSTM::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::NINGXIA_DA::LSTM::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""3A5E1AA10E631AABFFF86DAF5AAEC6EE51A4870CC202E647B41BF152D554154D"", ""indexed"": ""3A5E1AA10E631AABFFF86DAF5AAEC6EE51A4870CC202E647B41BF152D554154D""}"
artifacts,identity::NINGXIA_DA::PatchTST::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::NINGXIA_DA::PatchTST::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""28CE195574518F72AEBAAE5D7022F185288D1070890A24A1E7FD96DB6E20E1AB"", ""indexed"": ""28CE195574518F72AEBAAE5D7022F185288D1070890A24A1E7FD96DB6E20E1AB""}"
artifacts,identity::NINGXIA_DA::PatchTST::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::NINGXIA_DA::PatchTST::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""DFB0B884F1A368900066770F3D9A302A5FA7A73E7C9483FD78A5AB669AB69C58"", ""indexed"": ""DFB0B884F1A368900066770F3D9A302A5FA7A73E7C9483FD78A5AB669AB69C58""}"
artifacts,identity::NINGXIA_DA::PatchTST::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::NINGXIA_DA::PatchTST::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""64B92EF3BB3A8A7B2B5494DF522255F6EDB0CCF69D2F2CFB73154D7BA3C7B3E0"", ""indexed"": ""64B92EF3BB3A8A7B2B5494DF522255F6EDB0CCF69D2F2CFB73154D7BA3C7B3E0""}"
artifacts,identity::NINGXIA_DA::TimeMixer::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::NINGXIA_DA::TimeMixer::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""D922B473BD1F44522C3E926E0192E9DB03C06C020027DB2746FA9915F25E71B2"", ""indexed"": ""D922B473BD1F44522C3E926E0192E9DB03C06C020027DB2746FA9915F25E71B2""}"
artifacts,identity::NINGXIA_DA::TimeMixer::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::NINGXIA_DA::TimeMixer::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""0FF454F5C36AE72D81E31DB86393A9DEABF519C0C42AC700E014E331535902A9"", ""indexed"": ""0FF454F5C36AE72D81E31DB86393A9DEABF519C0C42AC700E014E331535902A9""}"
artifacts,identity::NINGXIA_DA::TimeMixer::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::NINGXIA_DA::TimeMixer::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""9844E17E78A3D14C6130FF9BD1D7C1D62A9B59AFB186CEB5951AE87554D15EE0"", ""indexed"": ""9844E17E78A3D14C6130FF9BD1D7C1D62A9B59AFB186CEB5951AE87554D15EE0""}"
artifacts,identity::NINGXIA_DA::iTransformer::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::NINGXIA_DA::iTransformer::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""2C425ACBCC067363DF2BC38C475785ADE9CA1704825A128336B85663D1ED069B"", ""indexed"": ""2C425ACBCC067363DF2BC38C475785ADE9CA1704825A128336B85663D1ED069B""}"
artifacts,identity::NINGXIA_DA::iTransformer::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::NINGXIA_DA::iTransformer::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""05AF8B0C6AC49A43EB6ACA0FC4C5E4A02EBCAE31D1AF68276CF07D45015BC960"", ""indexed"": ""05AF8B0C6AC49A43EB6ACA0FC4C5E4A02EBCAE31D1AF68276CF07D45015BC960""}"
artifacts,identity::NINGXIA_DA::iTransformer::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::NINGXIA_DA::iTransformer::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""58709F4678AB53C7A1B168E49F4F64221327AB0688F877C6D973F97D884B7550"", ""indexed"": ""58709F4678AB53C7A1B168E49F4F64221327AB0688F877C6D973F97D884B7550""}"
artifacts,identity::QINGHAI_DA::LSTM::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::QINGHAI_DA::LSTM::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""0C6ACE4187324F059ED243F0AE1928165C132E5FFEFCEFB986F3E8FD667DA2B6"", ""indexed"": ""0C6ACE4187324F059ED243F0AE1928165C132E5FFEFCEFB986F3E8FD667DA2B6""}"
artifacts,identity::QINGHAI_DA::LSTM::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::QINGHAI_DA::LSTM::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""AD4A9BE3AAEFAA4593223FE298B5A39A5298BAFDC6BB9AF332230DD42F35AD2F"", ""indexed"": ""AD4A9BE3AAEFAA4593223FE298B5A39A5298BAFDC6BB9AF332230DD42F35AD2F""}"
artifacts,identity::QINGHAI_DA::LSTM::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::QINGHAI_DA::LSTM::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""EC74230E097DBA6BD251D55ABFC05294EBC811DCF9F04AD3EDEAFA0782667EFB"", ""indexed"": ""EC74230E097DBA6BD251D55ABFC05294EBC811DCF9F04AD3EDEAFA0782667EFB""}"
artifacts,identity::QINGHAI_DA::PatchTST::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::QINGHAI_DA::PatchTST::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""0C58A740A4AA04B5FBF415623F1E33FEB9E69FE62A44B3AB18DE93554AED52D2"", ""indexed"": ""0C58A740A4AA04B5FBF415623F1E33FEB9E69FE62A44B3AB18DE93554AED52D2""}"
artifacts,identity::QINGHAI_DA::PatchTST::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::QINGHAI_DA::PatchTST::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""284F76D92406EF414A6882E0BA09E73BF7DA6EB92BEB9F1CE1DB5179DA5F3E7A"", ""indexed"": ""284F76D92406EF414A6882E0BA09E73BF7DA6EB92BEB9F1CE1DB5179DA5F3E7A""}"
artifacts,identity::QINGHAI_DA::PatchTST::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::QINGHAI_DA::PatchTST::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""B909443455253D271E7E35B29BAB1DCE45F3AA89B7A78F1A37C3DD72635BAAAD"", ""indexed"": ""B909443455253D271E7E35B29BAB1DCE45F3AA89B7A78F1A37C3DD72635BAAAD""}"
artifacts,identity::QINGHAI_DA::TimeMixer::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::QINGHAI_DA::TimeMixer::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""9956EBDE45A9D237ACF1C0DE14B2C00B49C03FC0530EA5779A8976275FEF26FB"", ""indexed"": ""9956EBDE45A9D237ACF1C0DE14B2C00B49C03FC0530EA5779A8976275FEF26FB""}"
artifacts,identity::QINGHAI_DA::TimeMixer::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::QINGHAI_DA::TimeMixer::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""8BDCB58CDB33162CF4B4AD7F99DB076AFDC04F14535A52E643CF95EF2133BD81"", ""indexed"": ""8BDCB58CDB33162CF4B4AD7F99DB076AFDC04F14535A52E643CF95EF2133BD81""}"
artifacts,identity::QINGHAI_DA::TimeMixer::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::QINGHAI_DA::TimeMixer::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""FD74CDDC146EE2A45D61A3B6372019F7E5AF3D9BB709154194A4A029161DDC3F"", ""indexed"": ""FD74CDDC146EE2A45D61A3B6372019F7E5AF3D9BB709154194A4A029161DDC3F""}"
artifacts,identity::QINGHAI_DA::iTransformer::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::QINGHAI_DA::iTransformer::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""177DD53AE971C9A1C486D40DD9D9D412AF33D6A84BC742868E8AF96C1D2D6A38"", ""indexed"": ""177DD53AE971C9A1C486D40DD9D9D412AF33D6A84BC742868E8AF96C1D2D6A38""}"
artifacts,identity::QINGHAI_DA::iTransformer::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::QINGHAI_DA::iTransformer::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""91DAC09F2CDF7942D956A70A79A28D646185FAD231B298854D23DCEDDB05DAB4"", ""indexed"": ""91DAC09F2CDF7942D956A70A79A28D646185FAD231B298854D23DCEDDB05DAB4""}"
artifacts,identity::QINGHAI_DA::iTransformer::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::QINGHAI_DA::iTransformer::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""0E5702DFF491C7D9A1F1325E6B54201FEFE1D9377D02883CD3D19447FBCB4088"", ""indexed"": ""0E5702DFF491C7D9A1F1325E6B54201FEFE1D9377D02883CD3D19447FBCB4088""}"
artifacts,identity::SHAANXI_DA::LSTM::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHAANXI_DA::LSTM::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""F04C9F0C3AF0CCB75E889494343C8BB38C5DCB855D20C0F02998ECD29A5A9F0F"", ""indexed"": ""F04C9F0C3AF0CCB75E889494343C8BB38C5DCB855D20C0F02998ECD29A5A9F0F""}"
artifacts,identity::SHAANXI_DA::LSTM::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHAANXI_DA::LSTM::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""D68F91DD23C5FCAD595048BA7D592AA2E597964931BAB207FD09F4BB1A16F3E8"", ""indexed"": ""D68F91DD23C5FCAD595048BA7D592AA2E597964931BAB207FD09F4BB1A16F3E8""}"
artifacts,identity::SHAANXI_DA::LSTM::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHAANXI_DA::LSTM::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""C8D6A4B3BAA067DC23A297BCFA962893C912BE5AB56F1CF1D8ED9C76CA10382F"", ""indexed"": ""C8D6A4B3BAA067DC23A297BCFA962893C912BE5AB56F1CF1D8ED9C76CA10382F""}"
artifacts,identity::SHAANXI_DA::PatchTST::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHAANXI_DA::PatchTST::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""883244DE502CEFBB874AF05E8A2B5A98E46022C467D1849F4E565946DD01A876"", ""indexed"": ""883244DE502CEFBB874AF05E8A2B5A98E46022C467D1849F4E565946DD01A876""}"
artifacts,identity::SHAANXI_DA::PatchTST::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHAANXI_DA::PatchTST::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""863D38F39471C5DACDBFAF0A936EC92637A5A73AB796DB1BC94FC8857864A2E3"", ""indexed"": ""863D38F39471C5DACDBFAF0A936EC92637A5A73AB796DB1BC94FC8857864A2E3""}"
artifacts,identity::SHAANXI_DA::PatchTST::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHAANXI_DA::PatchTST::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""A7C7D0B3DE3FFF6A4A104F829180C3B9BD57EC4B8994B7ABAA3557D8BFE42731"", ""indexed"": ""A7C7D0B3DE3FFF6A4A104F829180C3B9BD57EC4B8994B7ABAA3557D8BFE42731""}"
artifacts,identity::SHAANXI_DA::TimeMixer::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHAANXI_DA::TimeMixer::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""7B24900431CC061591F3D38B6C83B7F09BC182B34FF5891BF87C3DCC137EF138"", ""indexed"": ""7B24900431CC061591F3D38B6C83B7F09BC182B34FF5891BF87C3DCC137EF138""}"
artifacts,identity::SHAANXI_DA::TimeMixer::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHAANXI_DA::TimeMixer::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""7E46D55BB44285A2406C30DB7EF7ECF3B3733ACE3063757C3CD7C945ED1B31C3"", ""indexed"": ""7E46D55BB44285A2406C30DB7EF7ECF3B3733ACE3063757C3CD7C945ED1B31C3""}"
artifacts,identity::SHAANXI_DA::TimeMixer::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
